Year,State Name,Indicator,Data Value
2017,Maryland,Number of Drug Overdose Deaths,"2,262"
2017,Maryland,Heroin (T40.1),572
2017,Maryland,Percent with drugs specified,98.54111406
2017,Maryland,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,860"
2017,Maryland,Cocaine (T40.5),459
2017,Maryland,Number of Deaths,"49,583"
2017,Maryland,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",768
2017,Maine,Psychostimulants with abuse potential (T43.6),35
2017,Maine,Natural & semi-synthetic opioids (T40.2),115
2017,Maine,Number of Drug Overdose Deaths,375
2017,Maine,Cocaine (T40.5),67
2017,Maine,Heroin (T40.1),65
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",324
2017,Maine,Number of Deaths,"14,445"
2017,Maine,Methadone (T40.3),37
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",137
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",304
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",232
2017,Maine,Percent with drugs specified,98.4
2017,Maine,Number of Drug Overdose Deaths,362
2017,Maine,Psychostimulants with abuse potential (T43.6),30
2017,Maine,Natural & semi-synthetic opioids (T40.2),90
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",295
2017,Maine,Number of Deaths,"14,391"
2017,Maine,Heroin (T40.1),66
2017,Maine,Percent with drugs specified,98.06629834
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",238
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",314
2017,Maine,Cocaine (T40.5),78
2017,Maine,Methadone (T40.3),33
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",111
2017,Maine,Number of Deaths,"14,513"
2017,Maine,Methadone (T40.3),32
2017,Maine,Cocaine (T40.5),89
2017,Maine,Natural & semi-synthetic opioids (T40.2),78
2017,Maine,Heroin (T40.1),75
2017,Maine,Psychostimulants with abuse potential (T43.6),40
2017,Maine,Number of Drug Overdose Deaths,409
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",328
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",348
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",104
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",262
2017,Maine,Percent with drugs specified,98.77750611
2017,Maine,Natural & semi-synthetic opioids (T40.2),128
2017,Maine,Number of Drug Overdose Deaths,366
2017,Maine,Heroin (T40.1),62
2017,Maine,Number of Deaths,"14,224"
2017,Maine,Cocaine (T40.5),63
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",294
2017,Maine,Percent with drugs specified,98.63387978
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",152
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",211
2017,Maine,Psychostimulants with abuse potential (T43.6),28
2017,Maine,Methadone (T40.3),40
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",315
2017,Maine,Natural & semi-synthetic opioids (T40.2),129
2017,Maine,Percent with drugs specified,98.91304348
2017,Maine,Heroin (T40.1),60
2017,Maine,Cocaine (T40.5),61
2017,Maine,Number of Drug Overdose Deaths,368
2017,Maine,Methadone (T40.3),40
2017,Maine,Number of Deaths,"14,136"
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",212
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",297
2017,Maine,Psychostimulants with abuse potential (T43.6),31
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",153
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",316
2017,Maine,Psychostimulants with abuse potential (T43.6),30
2017,Maine,Number of Drug Overdose Deaths,355
2017,Maine,Methadone (T40.3),37
2017,Maine,Natural & semi-synthetic opioids (T40.2),93
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",310
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",292
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",116
2017,Maine,Cocaine (T40.5),69
2017,Maine,Heroin (T40.1),64
2017,Maine,Percent with drugs specified,98.02816901
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",231
2017,Maine,Number of Deaths,"14,325"
2017,Maine,Natural & semi-synthetic opioids (T40.2),96
2017,Maine,Psychostimulants with abuse potential (T43.6),31
2017,Maine,Percent with drugs specified,98.31460674
2017,Maine,Heroin (T40.1),68
2017,Maine,Number of Drug Overdose Deaths,356
2017,Maine,Methadone (T40.3),32
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",232
2017,Maine,Cocaine (T40.5),67
2017,Maine,Number of Deaths,"14,362"
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",115
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",311
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",290
2017,Maine,Number of Drug Overdose Deaths,368
2017,Maine,Number of Deaths,"14,326"
2017,Maine,Cocaine (T40.5),67
2017,Maine,Psychostimulants with abuse potential (T43.6),32
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",295
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",216
2017,Maine,Methadone (T40.3),39
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",316
2017,Maine,Percent with drugs specified,98.36956522
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",148
2017,Maine,Natural & semi-synthetic opioids (T40.2),123
2017,Maine,Heroin (T40.1),62
2017,Maine,Natural & semi-synthetic opioids (T40.2),108
2017,Maine,Methadone (T40.3),33
2017,Maine,Cocaine (T40.5),64
2017,Maine,Number of Drug Overdose Deaths,369
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",233
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",127
2017,Maine,Number of Deaths,"14,342"
2017,Maine,Psychostimulants with abuse potential (T43.6),32
2017,Maine,Percent with drugs specified,98.37398374
2017,Maine,Heroin (T40.1),66
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",298
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",319
2017,Maine,Natural & semi-synthetic opioids (T40.2),85
2017,Maine,Number of Drug Overdose Deaths,396
2017,Maine,Number of Deaths,"14,491"
2017,Maine,Methadone (T40.3),38
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",113
2017,Maine,Psychostimulants with abuse potential (T43.6),38
2017,Maine,Heroin (T40.1),72
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",340
2017,Maine,Percent with drugs specified,98.73737374
2017,Maine,Cocaine (T40.5),83
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",319
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",254
2017,Maine,Natural & semi-synthetic opioids (T40.2),86
2017,Maine,Percent with drugs specified,98.47715736
2017,Maine,Number of Drug Overdose Deaths,394
2017,Maine,Psychostimulants with abuse potential (T43.6),37
2017,Maine,Methadone (T40.3),38
2017,Maine,Number of Deaths,"14,467"
2017,Maine,Cocaine (T40.5),87
2017,Maine,Heroin (T40.1),76
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",339
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",317
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",113
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",258
2017,Maine,Psychostimulants with abuse potential (T43.6),35
2017,Maine,"Synthetic opioids, excl. methadone (T40.4)",243
2017,Maine,"Opioids (T40.0-T40.4,T40.6)",323
2017,Maine,Methadone (T40.3),38
2017,Maine,Natural & semi-synthetic opioids (T40.2),89
2017,Maine,Number of Drug Overdose Deaths,376
2017,Maine,Heroin (T40.1),68
2017,Maine,Percent with drugs specified,98.13829787
2017,Maine,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",303
2017,Maine,Cocaine (T40.5),80
2017,Maine,Number of Deaths,"14,479"
2017,Maine,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",115
2017,Michigan,Number of Drug Overdose Deaths,"2,511"
2017,Michigan,Number of Deaths,"96,144"
2017,Michigan,Percent with drugs specified,87.89326961
2017,Michigan,Number of Drug Overdose Deaths,"2,696"
2017,Michigan,Number of Deaths,"96,265"
2017,Michigan,Percent with drugs specified,88.68694362
2017,Michigan,Number of Deaths,"96,266"
2017,Michigan,Number of Drug Overdose Deaths,"2,665"
2017,Michigan,Percent with drugs specified,88.25515947
2017,Michigan,Number of Drug Overdose Deaths,"2,469"
2017,Michigan,Number of Deaths,"95,549"
2017,Michigan,Percent with drugs specified,87.64682058
2017,Michigan,Percent with drugs specified,87.22792608
2017,Michigan,Number of Drug Overdose Deaths,"2,435"
2017,Michigan,Number of Deaths,"95,468"
2017,Michigan,Number of Drug Overdose Deaths,"2,630"
2017,Michigan,Percent with drugs specified,88.55513308
2017,Michigan,Number of Deaths,"96,246"
2017,Michigan,Percent with drugs specified,88.03550753
2017,Michigan,Number of Drug Overdose Deaths,"2,591"
2017,Michigan,Number of Deaths,"96,216"
2017,Michigan,Number of Drug Overdose Deaths,"2,491"
2017,Michigan,Number of Deaths,"96,017"
2017,Michigan,Percent with drugs specified,87.83621036
2017,Michigan,Number of Drug Overdose Deaths,"2,547"
2017,Michigan,Number of Deaths,"96,114"
2017,Michigan,Percent with drugs specified,87.94660385
2017,Michigan,Number of Drug Overdose Deaths,"2,708"
2017,Michigan,Number of Deaths,"96,022"
2017,Michigan,Percent with drugs specified,88.03545052
2017,Michigan,Percent with drugs specified,87.73550055
2017,Michigan,Number of Drug Overdose Deaths,"2,707"
2017,Michigan,Number of Deaths,"95,963"
2017,Michigan,Number of Drug Overdose Deaths,"2,725"
2017,Michigan,Percent with drugs specified,88
2017,Michigan,Number of Deaths,"96,087"
2017,Minnesota,Number of Drug Overdose Deaths,668
2017,Minnesota,Number of Deaths,"43,647"
2017,Minnesota,Percent with drugs specified,86.9760479
2017,Minnesota,Number of Drug Overdose Deaths,698
2017,Minnesota,Number of Deaths,"43,902"
2017,Minnesota,Percent with drugs specified,85.10028653
2017,Minnesota,Number of Deaths,"44,295"
2017,Minnesota,Number of Drug Overdose Deaths,728
2017,Minnesota,Percent with drugs specified,87.5
2017,Minnesota,Number of Drug Overdose Deaths,652
2017,Minnesota,Number of Deaths,"43,284"
2017,Minnesota,Percent with drugs specified,85.73619632
2017,Minnesota,Percent with drugs specified,85.95419847
2017,Minnesota,Number of Drug Overdose Deaths,655
2017,Minnesota,Number of Deaths,"43,129"
2017,Minnesota,Number of Drug Overdose Deaths,686
2017,Minnesota,Percent with drugs specified,85.71428571
2017,Minnesota,Number of Deaths,"43,878"
2017,Minnesota,Percent with drugs specified,86.27737226
2017,Minnesota,Number of Drug Overdose Deaths,685
2017,Minnesota,Number of Deaths,"43,837"
2017,Minnesota,Number of Drug Overdose Deaths,664
2017,Minnesota,Number of Deaths,"43,480"
2017,Minnesota,Percent with drugs specified,86.89759036
2017,Minnesota,Number of Drug Overdose Deaths,676
2017,Minnesota,Number of Deaths,"43,865"
2017,Minnesota,Percent with drugs specified,87.13017751
2017,Minnesota,Number of Drug Overdose Deaths,729
2017,Minnesota,Number of Deaths,"44,136"
2017,Minnesota,Percent with drugs specified,88.20301783
2017,Minnesota,Percent with drugs specified,88.03301238
2017,Minnesota,Number of Drug Overdose Deaths,727
2017,Minnesota,Number of Deaths,"43,983"
2017,Minnesota,Number of Drug Overdose Deaths,720
2017,Minnesota,Percent with drugs specified,86.25
2017,Minnesota,Number of Deaths,"43,932"
2017,Missouri,Number of Drug Overdose Deaths,"1,403"
2017,Missouri,Number of Deaths,"63,345"
2017,Missouri,Percent with drugs specified,87.81183179
2017,Missouri,Number of Drug Overdose Deaths,"1,392"
2017,Missouri,Number of Deaths,"63,740"
2017,Missouri,Percent with drugs specified,89.94252874
2017,Missouri,Number of Deaths,"64,202"
2017,Missouri,Number of Drug Overdose Deaths,"1,398"
2017,Missouri,Percent with drugs specified,89.91416309
2017,Missouri,Number of Drug Overdose Deaths,"1,388"
2017,Missouri,Number of Deaths,"63,125"
2017,Missouri,Percent with drugs specified,86.31123919
2017,Missouri,Percent with drugs specified,86.37015782
2017,Missouri,Number of Drug Overdose Deaths,"1,394"
2017,Missouri,Number of Deaths,"62,663"
2017,Missouri,Number of Drug Overdose Deaths,"1,395"
2017,Missouri,Percent with drugs specified,89.82078853
2017,Missouri,Number of Deaths,"63,679"
2017,Missouri,Percent with drugs specified,89.23734854
2017,Missouri,Number of Drug Overdose Deaths,"1,403"
2017,Missouri,Number of Deaths,"63,516"
2017,Missouri,Number of Drug Overdose Deaths,"1,415"
2017,Missouri,Number of Deaths,"63,553"
2017,Missouri,Percent with drugs specified,86.99646643
2017,Missouri,Number of Drug Overdose Deaths,"1,403"
2017,Missouri,Number of Deaths,"63,485"
2017,Missouri,Percent with drugs specified,88.595866
2017,Missouri,Number of Drug Overdose Deaths,"1,407"
2017,Missouri,Number of Deaths,"64,027"
2017,Missouri,Percent with drugs specified,90.19189765
2017,Missouri,Percent with drugs specified,89.9859944
2017,Missouri,Number of Drug Overdose Deaths,"1,428"
2017,Missouri,Number of Deaths,"63,893"
2017,Missouri,Number of Drug Overdose Deaths,"1,421"
2017,Missouri,Percent with drugs specified,89.72554539
2017,Missouri,Number of Deaths,"63,926"
2017,Mississippi,Number of Drug Overdose Deaths,334
2017,Mississippi,Number of Deaths,"31,037"
2017,Mississippi,Percent with drugs specified,79.34131737
2017,Mississippi,Number of Drug Overdose Deaths,315
2017,Mississippi,Number of Deaths,"30,965"
2017,Mississippi,Percent with drugs specified,79.68253968
2017,Mississippi,Number of Deaths,"31,460"
2017,Mississippi,Number of Drug Overdose Deaths,329
2017,Mississippi,Percent with drugs specified,81.1550152
2017,Mississippi,Number of Drug Overdose Deaths,323
2017,Mississippi,Number of Deaths,"30,969"
2017,Mississippi,Percent with drugs specified,77.08978328
2017,Mississippi,Percent with drugs specified,76.59574468
2017,Mississippi,Number of Drug Overdose Deaths,329
2017,Mississippi,Number of Deaths,"30,972"
2017,Mississippi,Number of Drug Overdose Deaths,327
2017,Mississippi,Percent with drugs specified,80.42813456
2017,Mississippi,Number of Deaths,"31,121"
2017,Mississippi,Percent with drugs specified,80.36253776
2017,Mississippi,Number of Drug Overdose Deaths,331
2017,Mississippi,Number of Deaths,"31,065"
2017,Mississippi,Number of Drug Overdose Deaths,327
2017,Mississippi,Number of Deaths,"31,002"
2017,Mississippi,Percent with drugs specified,77.67584098
2017,Mississippi,Number of Drug Overdose Deaths,329
2017,Mississippi,Number of Deaths,"30,992"
2017,Mississippi,Percent with drugs specified,79.63525836
2017,Mississippi,Number of Drug Overdose Deaths,330
2017,Mississippi,Number of Deaths,"31,162"
2017,Mississippi,Percent with drugs specified,81.21212121
2017,Mississippi,Percent with drugs specified,80.2507837
2017,Mississippi,Number of Drug Overdose Deaths,319
2017,Mississippi,Number of Deaths,"31,050"
2017,Mississippi,Number of Drug Overdose Deaths,318
2017,Mississippi,Percent with drugs specified,79.55974843
2017,Mississippi,Number of Deaths,"31,032"
2017,Montana,Number of Drug Overdose Deaths,125
2017,Montana,Number of Deaths,"10,217"
2017,Montana,Percent with drugs specified,56.8
2017,Montana,Number of Drug Overdose Deaths,117
2017,Montana,Number of Deaths,"10,300"
2017,Montana,Percent with drugs specified,59.82905983
2017,Montana,Number of Deaths,"10,270"
2017,Montana,Number of Drug Overdose Deaths,118
2017,Montana,Percent with drugs specified,65.25423729
2017,Montana,Number of Drug Overdose Deaths,131
2017,Montana,Number of Deaths,"10,131"
2017,Montana,Percent with drugs specified,61.06870229
2017,Montana,Percent with drugs specified,58.82352941
2017,Montana,Number of Drug Overdose Deaths,119
2017,Montana,Number of Deaths,"10,052"
2017,Montana,Number of Drug Overdose Deaths,119
2017,Montana,Percent with drugs specified,59.66386555
2017,Montana,Number of Deaths,"10,277"
2017,Montana,Percent with drugs specified,61.29032258
2017,Montana,Number of Drug Overdose Deaths,124
2017,Montana,Number of Deaths,"10,292"
2017,Montana,Number of Drug Overdose Deaths,128
2017,Montana,Number of Deaths,"10,229"
2017,Montana,Percent with drugs specified,57.8125
2017,Montana,Number of Drug Overdose Deaths,127
2017,Montana,Number of Deaths,"10,237"
2017,Montana,Percent with drugs specified,59.84251969
2017,Montana,Number of Drug Overdose Deaths,115
2017,Montana,Number of Deaths,"10,335"
2017,Montana,Percent with drugs specified,63.47826087
2017,Montana,Percent with drugs specified,60.97560976
2017,Montana,Number of Drug Overdose Deaths,123
2017,Montana,Number of Deaths,"10,309"
2017,Montana,Number of Drug Overdose Deaths,119
2017,Montana,Percent with drugs specified,61.34453782
2017,Montana,Number of Deaths,"10,278"
2017,North Carolina,Psychostimulants with abuse potential (T43.6),126
2017,North Carolina,Natural & semi-synthetic opioids (T40.2),577
2017,North Carolina,Number of Drug Overdose Deaths,"2,082"
2017,North Carolina,Cocaine (T40.5),570
2017,North Carolina,Heroin (T40.1),563
2017,North Carolina,"Opioids (T40.0-T40.4,T40.6)","1,637"
2017,North Carolina,Number of Deaths,"92,537"
2017,North Carolina,Methadone (T40.3),136
2017,North Carolina,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",686
2017,North Carolina,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,302"
2017,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",776
2017,North Carolina,Percent with drugs specified,97.64649376
2017,North Carolina,Number of Drug Overdose Deaths,"2,259"
2017,North Carolina,Psychostimulants with abuse potential (T43.6),152
2017,North Carolina,Natural & semi-synthetic opioids (T40.2),573
2017,North Carolina,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,507"
2017,North Carolina,Number of Deaths,"93,485"
2017,North Carolina,Heroin (T40.1),536
2017,North Carolina,Percent with drugs specified,97.166888
2017,North Carolina,"Synthetic opioids, excl. methadone (T40.4)","1,028"
2017,North Carolina,"Opioids (T40.0-T40.4,T40.6)","1,801"
2017,North Carolina,Cocaine (T40.5),634
2017,North Carolina,Methadone (T40.3),122
2017,North Carolina,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",675
2017,North Carolina,Number of Deaths,"94,051"
2017,North Carolina,Methadone (T40.3),104
2017,North Carolina,Cocaine (T40.5),711
2017,North Carolina,Natural & semi-synthetic opioids (T40.2),556
2017,North Carolina,Heroin (T40.1),519
2017,North Carolina,Psychostimulants with abuse potential (T43.6),170
2017,North Carolina,Number of Drug Overdose Deaths,"2,369"
2017,North Carolina,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,681"
2017,North Carolina,"Opioids (T40.0-T40.4,T40.6)","1,921"
2017,North Carolina,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",643
2017,North Carolina,"Synthetic opioids, excl. methadone (T40.4)","1,270"
2017,North Carolina,Percent with drugs specified,97.08737864
2017,North Carolina,Natural & semi-synthetic opioids (T40.2),610
2017,North Carolina,Number of Drug Overdose Deaths,"2,019"
2017,North Carolina,Heroin (T40.1),557
